2025-03-20 08:30:23 - IP 172.16.124.26 consultado, status: #00d700
2025-03-20 12:16:21 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:22 - IP 172.16.124.10 consultado, status: #00d700
2025-03-20 12:16:22 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:22 - IP 172.16.124.33 consultado, status: #00d700
2025-03-20 12:16:22 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:22 - IP 172.16.124.19 consultado, status: #00d700
2025-03-20 12:16:22 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:22 - IP 172.16.124.51 consultado, status: #00d700
2025-03-20 12:16:22 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:22 - IP 172.16.124.35 consultado, status: #00d700
2025-03-20 12:16:22 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:22 - IP 172.16.124.43 consultado, status: #00d700
2025-03-20 12:16:22 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:22 - IP 172.16.124.8 consultado, status: #00d700
2025-03-20 12:16:22 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:22 - IP 172.16.124.9 consultado, status: #00d700
2025-03-20 12:16:22 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:22 - IP 172.16.124.54 consultado, status: #00d700
2025-03-20 12:16:22 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:22 - IP 172.16.124.58 consultado, status: #00d700
2025-03-20 12:16:22 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:22 - IP 172.16.124.20 consultado, status: #00d700
2025-03-20 12:16:23 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:23 - IP 172.16.124.31 consultado, status: #00d700
2025-03-20 12:16:23 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:23 - IP 172.16.124.253 consultado, status: #00d700
2025-03-20 12:16:23 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:23 - IP 172.16.124.14 consultado, status: #00d700
2025-03-20 12:16:23 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:23 - IP 172.16.124.3 consultado, status: #00d700
2025-03-20 12:16:23 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:23 - IP 172.16.124.4 consultado, status: #00d700
2025-03-20 12:16:23 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:23 - IP 172.16.124.191 consultado, status: #00d700
2025-03-20 12:16:23 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:23 - IP 172.16.124.27 consultado, status: #00d700
2025-03-20 12:16:23 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:23 - IP 172.16.124.5 consultado, status: #00d700
2025-03-20 12:16:23 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:23 - IP 172.16.124.7 consultado, status: #00d700
2025-03-20 12:16:23 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:23 - IP 172.16.124.30 consultado, status: #00d700
2025-03-20 12:16:23 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:23 - IP 172.16.58.52 consultado, status: #00d700
2025-03-20 12:16:24 - IP 172.16.58.43 consultado, status: #00d700
2025-03-20 12:16:24 - IP 172.16.58.49 consultado, status: #00d700
2025-03-20 12:16:24 - IP 172.16.58.39 consultado, status: #00d700
2025-03-20 12:16:24 - IP 172.16.58.42 consultado, status: #00d700
2025-03-20 12:16:24 - IP 172.16.58.37 consultado, status: #00d700
2025-03-20 12:16:24 - IP 172.16.58.35 consultado, status: #00d700
2025-03-20 12:16:24 - IP 172.16.58.47 consultado, status: #00d700
2025-03-20 12:16:24 - IP 172.16.58.36 consultado, status: #00d700
2025-03-20 12:16:24 - IP 172.16.58.55 consultado, status: #00d700
2025-03-20 12:16:24 - IP 172.16.58.46 consultado, status: #00d700
2025-03-20 12:16:24 - IP 172.16.58.48 consultado, status: #00d700
2025-03-20 12:16:24 - IP 172.16.58.53 consultado, status: #00d700
2025-03-20 12:16:25 - IP 172.16.58.51 consultado, status: #00d700
2025-03-20 12:16:25 - IP 172.16.58.54 consultado, status: #00d700
2025-03-20 12:16:25 - IP 172.16.58.34 consultado, status: #00d700
2025-03-20 12:16:25 - IP 172.16.58.38 consultado, status: #00d700
2025-03-20 12:16:25 - IP 172.16.78.7 consultado, status: #00d700
2025-03-20 12:16:25 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:25 - IP 172.16.78.5 consultado, status: #00d700
2025-03-20 12:16:25 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:25 - IP 172.16.78.6 consultado, status: #00d700
2025-03-20 12:16:25 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:26 - IP 172.16.42.2 consultado, status: #00d700
2025-03-20 12:16:26 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:26 - IP 172.16.72.194 consultado, status: #00d700
2025-03-20 12:16:26 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:26 - IP 172.16.90.2 consultado, status: #00d700
2025-03-20 12:16:26 - Conexão IP  consultada, status: #00d700
2025-03-20 12:16:30 - IP 172.16.90.3 consultado, status: red
2025-03-20 12:16:30 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:00 - IP 172.16.124.26 consultado, status: #00d700
2025-03-20 12:17:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:00 - IP 172.16.124.17 consultado, status: #00d700
2025-03-20 12:17:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:00 - IP 172.16.124.135 consultado, status: #00d700
2025-03-20 12:17:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:00 - IP 172.16.124.134 consultado, status: #00d700
2025-03-20 12:17:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:00 - IP 172.16.124.133 consultado, status: #00d700
2025-03-20 12:17:00 - Conexão IP 172.16.235.63 consultada, status: #00d700
2025-03-20 12:17:00 - IP 172.16.124.24 consultado, status: #00d700
2025-03-20 12:17:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:00 - IP 172.16.124.137 consultado, status: #00d700
2025-03-20 12:17:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:00 - IP 172.16.124.122 consultado, status: #00d700
2025-03-20 12:17:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:01 - IP 172.16.124.140 consultado, status: #00d700
2025-03-20 12:17:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:01 - IP 172.16.124.136 consultado, status: #00d700
2025-03-20 12:17:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:01 - IP 172.16.124.141 consultado, status: #00d700
2025-03-20 12:17:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:01 - IP 172.16.124.154 consultado, status: #00d700
2025-03-20 12:17:01 - Conexão IP 172.16.124.103 consultada, status: #00d700
2025-03-20 12:17:01 - Conexão IP 172.16.124.104 consultada, status: #00d700
2025-03-20 12:17:01 - IP 172.16.124.155 consultado, status: #00d700
2025-03-20 12:17:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:01 - IP 172.16.124.98 consultado, status: #00d700
2025-03-20 12:17:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:01 - IP 172.16.124.61 consultado, status: #00d700
2025-03-20 12:17:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:01 - IP 172.16.124.60 consultado, status: #00d700
2025-03-20 12:17:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:01 - IP 172.16.124.59 consultado, status: #00d700
2025-03-20 12:17:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:01 - IP 172.16.124.188 consultado, status: #00d700
2025-03-20 12:17:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:05 - IP 172.16.124.189 consultado, status: red
2025-03-20 12:17:05 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:09 - IP 172.16.124.190 consultado, status: red
2025-03-20 12:17:09 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:09 - IP 172.16.124.16 consultado, status: #00d700
2025-03-20 12:17:09 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:09 - IP 172.16.124.28 consultado, status: #00d700
2025-03-20 12:17:09 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.6 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.22 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.41 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.55 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.132 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.13 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.18 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.21 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.66 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.62 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.57 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.38 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:10 - IP 172.16.124.40 consultado, status: #00d700
2025-03-20 12:17:10 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.11 consultado, status: #00d700
2025-03-20 12:17:11 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.56 consultado, status: #00d700
2025-03-20 12:17:11 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.32 consultado, status: #00d700
2025-03-20 12:17:11 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.23 consultado, status: #00d700
2025-03-20 12:17:11 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.10 consultado, status: #00d700
2025-03-20 12:17:11 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.33 consultado, status: #00d700
2025-03-20 12:17:11 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.19 consultado, status: #00d700
2025-03-20 12:17:11 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.51 consultado, status: #00d700
2025-03-20 12:17:11 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.35 consultado, status: #00d700
2025-03-20 12:17:11 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.43 consultado, status: #00d700
2025-03-20 12:17:11 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.8 consultado, status: #00d700
2025-03-20 12:17:11 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.9 consultado, status: #00d700
2025-03-20 12:17:11 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:11 - IP 172.16.124.54 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:12 - IP 172.16.124.58 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:12 - IP 172.16.124.20 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:12 - IP 172.16.124.31 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:12 - IP 172.16.124.253 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:12 - IP 172.16.124.14 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:12 - IP 172.16.124.3 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:12 - IP 172.16.124.4 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:12 - IP 172.16.124.191 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:12 - IP 172.16.124.27 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:12 - IP 172.16.124.5 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:12 - IP 172.16.124.7 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:12 - IP 172.16.124.30 consultado, status: #00d700
2025-03-20 12:17:12 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:13 - IP 172.16.58.52 consultado, status: #00d700
2025-03-20 12:17:13 - IP 172.16.58.43 consultado, status: #00d700
2025-03-20 12:17:13 - IP 172.16.58.49 consultado, status: #00d700
2025-03-20 12:17:13 - IP 172.16.58.39 consultado, status: #00d700
2025-03-20 12:17:13 - IP 172.16.58.42 consultado, status: #00d700
2025-03-20 12:17:13 - IP 172.16.58.37 consultado, status: #00d700
2025-03-20 12:17:13 - IP 172.16.58.35 consultado, status: #00d700
2025-03-20 12:17:13 - IP 172.16.58.47 consultado, status: #00d700
2025-03-20 12:17:13 - IP 172.16.58.36 consultado, status: #00d700
2025-03-20 12:17:13 - IP 172.16.58.55 consultado, status: #00d700
2025-03-20 12:17:13 - IP 172.16.58.46 consultado, status: #00d700
2025-03-20 12:17:13 - IP 172.16.58.48 consultado, status: #00d700
2025-03-20 12:17:14 - IP 172.16.58.53 consultado, status: #00d700
2025-03-20 12:17:14 - IP 172.16.58.51 consultado, status: #00d700
2025-03-20 12:17:14 - IP 172.16.58.54 consultado, status: #00d700
2025-03-20 12:17:14 - IP 172.16.58.34 consultado, status: #00d700
2025-03-20 12:17:14 - IP 172.16.58.38 consultado, status: #00d700
2025-03-20 12:17:14 - IP 172.16.78.7 consultado, status: #00d700
2025-03-20 12:17:14 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:14 - IP 172.16.78.5 consultado, status: #00d700
2025-03-20 12:17:14 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:15 - IP 172.16.78.6 consultado, status: #00d700
2025-03-20 12:17:15 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:15 - IP 172.16.42.2 consultado, status: #00d700
2025-03-20 12:17:15 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:15 - IP 172.16.72.194 consultado, status: #00d700
2025-03-20 12:17:15 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:15 - IP 172.16.90.2 consultado, status: #00d700
2025-03-20 12:17:15 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:19 - IP 172.16.90.3 consultado, status: red
2025-03-20 12:17:19 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:49 - IP 172.16.124.26 consultado, status: #00d700
2025-03-20 12:17:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:49 - IP 172.16.124.17 consultado, status: #00d700
2025-03-20 12:17:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:49 - IP 172.16.124.135 consultado, status: #00d700
2025-03-20 12:17:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:49 - IP 172.16.124.134 consultado, status: #00d700
2025-03-20 12:17:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:49 - IP 172.16.124.133 consultado, status: #00d700
2025-03-20 12:17:49 - Conexão IP 172.16.235.63 consultada, status: #00d700
2025-03-20 12:17:49 - IP 172.16.124.24 consultado, status: #00d700
2025-03-20 12:17:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:49 - IP 172.16.124.137 consultado, status: #00d700
2025-03-20 12:17:49 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:50 - IP 172.16.124.122 consultado, status: #00d700
2025-03-20 12:17:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:50 - IP 172.16.124.140 consultado, status: #00d700
2025-03-20 12:17:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:50 - IP 172.16.124.136 consultado, status: #00d700
2025-03-20 12:17:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:50 - IP 172.16.124.141 consultado, status: #00d700
2025-03-20 12:17:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:50 - IP 172.16.124.154 consultado, status: #00d700
2025-03-20 12:17:50 - Conexão IP 172.16.124.103 consultada, status: #00d700
2025-03-20 12:17:50 - Conexão IP 172.16.124.104 consultada, status: #00d700
2025-03-20 12:17:50 - IP 172.16.124.155 consultado, status: #00d700
2025-03-20 12:17:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:50 - IP 172.16.124.98 consultado, status: #00d700
2025-03-20 12:17:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:50 - IP 172.16.124.61 consultado, status: #00d700
2025-03-20 12:17:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:50 - IP 172.16.124.60 consultado, status: #00d700
2025-03-20 12:17:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:50 - IP 172.16.124.59 consultado, status: #00d700
2025-03-20 12:17:50 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:50 - IP 172.16.124.188 consultado, status: #00d700
2025-03-20 12:17:51 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:54 - IP 172.16.124.189 consultado, status: red
2025-03-20 12:17:54 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:58 - IP 172.16.124.190 consultado, status: red
2025-03-20 12:17:58 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:58 - IP 172.16.124.16 consultado, status: #00d700
2025-03-20 12:17:58 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:58 - IP 172.16.124.28 consultado, status: #00d700
2025-03-20 12:17:59 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:59 - IP 172.16.124.6 consultado, status: #00d700
2025-03-20 12:17:59 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:59 - IP 172.16.124.22 consultado, status: #00d700
2025-03-20 12:17:59 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:59 - IP 172.16.124.41 consultado, status: #00d700
2025-03-20 12:17:59 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:59 - IP 172.16.124.55 consultado, status: #00d700
2025-03-20 12:17:59 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:59 - IP 172.16.124.132 consultado, status: #00d700
2025-03-20 12:17:59 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:59 - IP 172.16.124.13 consultado, status: #00d700
2025-03-20 12:17:59 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:59 - IP 172.16.124.18 consultado, status: #00d700
2025-03-20 12:17:59 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:59 - IP 172.16.124.21 consultado, status: #00d700
2025-03-20 12:17:59 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:59 - IP 172.16.124.66 consultado, status: #00d700
2025-03-20 12:17:59 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:59 - IP 172.16.124.62 consultado, status: #00d700
2025-03-20 12:17:59 - Conexão IP  consultada, status: #00d700
2025-03-20 12:17:59 - IP 172.16.124.57 consultado, status: #00d700
2025-03-20 12:17:59 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:00 - IP 172.16.124.38 consultado, status: #00d700
2025-03-20 12:18:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:00 - IP 172.16.124.40 consultado, status: #00d700
2025-03-20 12:18:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:00 - IP 172.16.124.11 consultado, status: #00d700
2025-03-20 12:18:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:00 - IP 172.16.124.56 consultado, status: #00d700
2025-03-20 12:18:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:00 - IP 172.16.124.32 consultado, status: #00d700
2025-03-20 12:18:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:00 - IP 172.16.124.23 consultado, status: #00d700
2025-03-20 12:18:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:00 - IP 172.16.124.10 consultado, status: #00d700
2025-03-20 12:18:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:00 - IP 172.16.124.33 consultado, status: #00d700
2025-03-20 12:18:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:00 - IP 172.16.124.19 consultado, status: #00d700
2025-03-20 12:18:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:00 - IP 172.16.124.51 consultado, status: #00d700
2025-03-20 12:18:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:00 - IP 172.16.124.35 consultado, status: #00d700
2025-03-20 12:18:00 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:01 - IP 172.16.124.43 consultado, status: #00d700
2025-03-20 12:18:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:01 - IP 172.16.124.8 consultado, status: #00d700
2025-03-20 12:18:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:01 - IP 172.16.124.9 consultado, status: #00d700
2025-03-20 12:18:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:01 - IP 172.16.124.54 consultado, status: #00d700
2025-03-20 12:18:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:01 - IP 172.16.124.58 consultado, status: #00d700
2025-03-20 12:18:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:01 - IP 172.16.124.20 consultado, status: #00d700
2025-03-20 12:18:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:01 - IP 172.16.124.31 consultado, status: #00d700
2025-03-20 12:18:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:01 - IP 172.16.124.253 consultado, status: #00d700
2025-03-20 12:18:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:01 - IP 172.16.124.14 consultado, status: #00d700
2025-03-20 12:18:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:01 - IP 172.16.124.3 consultado, status: #00d700
2025-03-20 12:18:01 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:02 - IP 172.16.124.4 consultado, status: #00d700
2025-03-20 12:18:02 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:02 - IP 172.16.124.191 consultado, status: #00d700
2025-03-20 12:18:02 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:02 - IP 172.16.124.27 consultado, status: #00d700
2025-03-20 12:18:02 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:02 - IP 172.16.124.5 consultado, status: #00d700
2025-03-20 12:18:02 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:02 - IP 172.16.124.7 consultado, status: #00d700
2025-03-20 12:18:02 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:02 - IP 172.16.124.30 consultado, status: #00d700
2025-03-20 12:18:02 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:02 - IP 172.16.58.52 consultado, status: #00d700
2025-03-20 12:18:02 - IP 172.16.58.43 consultado, status: #00d700
2025-03-20 12:18:02 - IP 172.16.58.49 consultado, status: #00d700
2025-03-20 12:18:02 - IP 172.16.58.39 consultado, status: #00d700
2025-03-20 12:18:02 - IP 172.16.58.42 consultado, status: #00d700
2025-03-20 12:18:03 - IP 172.16.58.37 consultado, status: #00d700
2025-03-20 12:18:03 - IP 172.16.58.35 consultado, status: #00d700
2025-03-20 12:18:03 - IP 172.16.58.47 consultado, status: #00d700
2025-03-20 12:18:03 - IP 172.16.58.36 consultado, status: #00d700
2025-03-20 12:18:03 - IP 172.16.58.55 consultado, status: #00d700
2025-03-20 12:18:03 - IP 172.16.58.46 consultado, status: #00d700
2025-03-20 12:18:03 - IP 172.16.58.48 consultado, status: #00d700
2025-03-20 12:18:03 - IP 172.16.58.53 consultado, status: #00d700
2025-03-20 12:18:03 - IP 172.16.58.51 consultado, status: #00d700
2025-03-20 12:18:03 - IP 172.16.58.54 consultado, status: #00d700
2025-03-20 12:18:03 - IP 172.16.58.34 consultado, status: #00d700
2025-03-20 12:18:03 - IP 172.16.58.38 consultado, status: #00d700
2025-03-20 12:18:04 - IP 172.16.78.7 consultado, status: #00d700
2025-03-20 12:18:04 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:04 - IP 172.16.78.5 consultado, status: #00d700
2025-03-20 12:18:04 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:04 - IP 172.16.78.6 consultado, status: #00d700
2025-03-20 12:18:04 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:04 - IP 172.16.42.2 consultado, status: #00d700
2025-03-20 12:18:04 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:04 - IP 172.16.72.194 consultado, status: #00d700
2025-03-20 12:18:04 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:05 - IP 172.16.90.2 consultado, status: #00d700
2025-03-20 12:18:05 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:08 - IP 172.16.90.3 consultado, status: red
2025-03-20 12:18:08 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:38 - IP 172.16.124.26 consultado, status: #00d700
2025-03-20 12:18:38 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:38 - IP 172.16.124.17 consultado, status: #00d700
2025-03-20 12:18:39 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:39 - IP 172.16.124.135 consultado, status: #00d700
2025-03-20 12:18:39 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:39 - IP 172.16.124.134 consultado, status: #00d700
2025-03-20 12:18:39 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:39 - IP 172.16.124.133 consultado, status: #00d700
2025-03-20 12:18:39 - Conexão IP 172.16.235.63 consultada, status: #00d700
2025-03-20 12:18:39 - IP 172.16.124.24 consultado, status: #00d700
2025-03-20 12:18:39 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:39 - IP 172.16.124.137 consultado, status: #00d700
2025-03-20 12:18:39 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:39 - IP 172.16.124.122 consultado, status: #00d700
2025-03-20 12:18:39 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:39 - IP 172.16.124.140 consultado, status: #00d700
2025-03-20 12:18:39 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:39 - IP 172.16.124.136 consultado, status: #00d700
2025-03-20 12:18:39 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:39 - IP 172.16.124.141 consultado, status: #00d700
2025-03-20 12:18:39 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:39 - IP 172.16.124.154 consultado, status: #00d700
2025-03-20 12:18:39 - Conexão IP 172.16.124.103 consultada, status: #00d700
2025-03-20 12:18:40 - Conexão IP 172.16.124.104 consultada, status: #00d700
2025-03-20 12:18:40 - IP 172.16.124.155 consultado, status: #00d700
2025-03-20 12:18:40 - Conexão IP  consultada, status: #00d700
2025-03-20 12:18:40 - IP 172.16.124.98 consultado, status: #00d700
